X,Y,FID,Source,Year,Line,Station,Service_Ty,Direction,Boards,Leaves,Stop_ID,Latitude,Longitude
-8380328.25900174,4899463.43965042,195,Census,2017,Lansdale/Doylestown,Pennbrook,Weekday,Outbound,6,565,90530,40.23028585,-75.28176961
-8380328.25900174,4899463.43965042,196,Census,2017,Lansdale/Doylestown,Pennbrook,Saturday,Inbound,146,3,90530,40.23028585,-75.28176961
-8380328.25900174,4899463.43965042,197,Census,2017,Lansdale/Doylestown,Pennbrook,Saturday,Outbound,5,125,90530,40.23028585,-75.28176961
-8380328.25900174,4899463.43965042,198,Census,2017,Lansdale/Doylestown,Pennbrook,Sunday,Inbound,69,4,90530,40.23028585,-75.28176961
-8380328.25900174,4899463.43965042,199,Census,2017,Lansdale/Doylestown,Pennbrook,Sunday,Outbound,2,77,90530,40.23028585,-75.28176961
-8353832.48583527,4883667.90013366,200,Census,2017,West Trenton,Philmont,Weekday,Inbound,591,4,90319,40.12186978,-75.04375403
-8353832.48583527,4883667.90013366,201,Census,2017,West Trenton,Philmont,Weekday,Outbound,4,610,90319,40.12186978,-75.04375403
-8353832.48583527,4883667.90013366,202,Census,2017,West Trenton,Philmont,Saturday,Inbound,138,5,90319,40.12186978,-75.04375403
-8353832.48583527,4883667.90013366,203,Census,2017,West Trenton,Philmont,Saturday,Outbound,1,124,90319,40.12186978,-75.04375403
-8353832.48583527,4883667.90013366,204,Census,2017,West Trenton,Philmont,Sunday,Inbound,49,2,90319,40.12186978,-75.04375403
-8353832.48583527,4883667.90013366,205,Census,2017,West Trenton,Philmont,Sunday,Outbound,1,51,90319,40.12186978,-75.04375403
-8382176.01783357,4854567.18484037,206,Census,2017,Media/Wawa,Primos,Weekday,Inbound,646,6,90308,39.92167749,-75.29836831
-8382176.01783357,4854567.18484037,207,Census,2017,Media/Wawa,Primos,Weekday,Outbound,6,697,90308,39.92167749,-75.29836831
-8382176.01783357,4854567.18484037,208,Census,2017,Media/Wawa,Primos,Saturday,Inbound,106,4,90308,39.92167749,-75.29836831
-8382176.01783357,4854567.18484037,209,Census,2017,Media/Wawa,Primos,Saturday,Outbound,4,89,90308,39.92167749,-75.29836831
-8382176.01783357,4854567.18484037,210,Census,2017,Media/Wawa,Primos,Sunday,Inbound,56,7,90308,39.92167749,-75.29836831
-8382176.01783357,4854567.18484037,211,Census,2017,Media/Wawa,Primos,Sunday,Outbound,4,38,90308,39.92167749,-75.29836831
-8383405.78539906,4849698.5189891,212,Census,2017,Wilmington/Newark,Prospect Park,Weekday,Inbound,166,8,90211,39.88812718,-75.3094155
-8383405.78539906,4849698.5189891,213,Census,2017,Wilmington/Newark,Prospect Park,Weekday,Outbound,16,168,90211,39.88812718,-75.3094155
-8383405.78539906,4849698.5189891,214,Census,2017,Wilmington/Newark,Prospect Park,Saturday,Inbound,44,4,90211,39.88812718,-75.3094155
-8383405.78539906,4849698.5189891,215,Census,2017,Wilmington/Newark,Prospect Park,Saturday,Outbound,2,40,90211,39.88812718,-75.3094155
-8383405.78539906,4849698.5189891,216,Census,2017,Wilmington/Newark,Prospect Park,Sunday,Inbound,17,1,90211,39.88812718,-75.3094155
-8383405.78539906,4849698.5189891,217,Census,2017,Wilmington/Newark,Prospect Park,Sunday,Outbound,2,26,90211,39.88812718,-75.3094155
-8368784.16620567,4869322.64886614,218,Census,2017,Chestnut Hill West,Queen Lane,Weekday,Inbound,405,21,90809,40.02325803,-75.17806726
-8368784.16620567,4869322.64886614,219,Census,2017,Chestnut Hill West,Queen Lane,Weekday,Outbound,22,331,90809,40.02325803,-75.17806726
-8368784.16620567,4869322.64886614,220,Census,2017,Chestnut Hill West,Queen Lane,Saturday,Inbound,134,13,90809,40.02325803,-75.17806726
-8368784.16620567,4869322.64886614,221,Census,2017,Chestnut Hill West,Queen Lane,Saturday,Outbound,5,97,90809,40.02325803,-75.17806726
-8368784.16620567,4869322.64886614,222,Census,2017,Chestnut Hill West,Queen Lane,Sunday,Inbound,71,2,90809,40.02325803,-75.17806726
-8368784.16620567,4869322.64886614,223,Census,2017,Chestnut Hill West,Queen Lane,Sunday,Outbound,2,52,90809,40.02325803,-75.17806726
-8388974.06313899,4872445.69943406,224,Census,2017,Paoli/Thorndale,Radnor,Weekday,Inbound,559,58,90513,40.04473858,-75.35943619
-8388974.06313899,4872445.69943406,225,Census,2017,Paoli/Thorndale,Radnor,Weekday,Outbound,27,691,90513,40.04473858,-75.35943619
-8388974.06313899,4872445.69943406,226,Census,2017,Paoli/Thorndale,Radnor,Saturday,Inbound,97,18,90513,40.04473858,-75.35943619
-8388974.06313899,4872445.69943406,227,Census,2017,Paoli/Thorndale,Radnor,Saturday,Outbound,10,83,90513,40.04473858,-75.35943619
-8388974.06313899,4872445.69943406,228,Census,2017,Paoli/Thorndale,Radnor,Sunday,Inbound,44,17,90513,40.04473858,-75.35943619
-8388974.06313899,4872445.69943406,229,Census,2017,Paoli/Thorndale,Radnor,Sunday,Outbound,23,63,90513,40.04473858,-75.35943619
-8384816.61968231,4848595.95869516,230,Census,2017,Wilmington/Newark,Ridley Park,Weekday,Inbound,202,17,90210,39.88052708,-75.32208924
-8384816.61968231,4848595.95869516,231,Census,2017,Wilmington/Newark,Ridley Park,Weekday,Outbound,15,210,90210,39.88052708,-75.32208924
-8384816.61968231,4848595.95869516,232,Census,2017,Wilmington/Newark,Ridley Park,Saturday,Inbound,68,2,90210,39.88052708,-75.32208924
-8384816.61968231,4848595.95869516,233,Census,2017,Wilmington/Newark,Ridley Park,Saturday,Outbound,3,53,90210,39.88052708,-75.32208924
-8384816.61968231,4848595.95869516,234,Census,2017,Wilmington/Newark,Ridley Park,Sunday,Inbound,25,2,90210,39.88052708,-75.32208924
-8384816.61968231,4848595.95869516,235,Census,2017,Wilmington/Newark,Ridley Park,Sunday,Outbound,2,31,90210,39.88052708,-75.32208924
-8385392.0557337,4870046.72698161,236,Census,2017,Paoli/Thorndale,Rosemont,Weekday,Inbound,304,19,90515,40.02823889,-75.32725847
-8385392.0557337,4870046.72698161,237,Census,2017,Paoli/Thorndale,Rosemont,Weekday,Outbound,19,302,90515,40.02823889,-75.32725847
-8385392.0557337,4870046.72698161,238,Census,2017,Paoli/Thorndale,Rosemont,Saturday,Inbound,138,14,90515,40.02823889,-75.32725847
-8385392.0557337,4870046.72698161,239,Census,2017,Paoli/Thorndale,Rosemont,Saturday,Outbound,11,119,90515,40.02823889,-75.32725847
-8385392.0557337,4870046.72698161,240,Census,2017,Paoli/Thorndale,Rosemont,Sunday,Inbound,61,9,90515,40.02823889,-75.32725847
-8385392.0557337,4870046.72698161,241,Census,2017,Paoli/Thorndale,Rosemont,Sunday,Outbound,7,79,90515,40.02823889,-75.32725847
-8363883.97795571,4883528.07545667,242,Census,2017,Warminster,Roslyn,Weekday,Inbound,282,7,90413,40.12090929,-75.13404812
-8363883.97795571,4883528.07545667,243,Census,2017,Warminster,Roslyn,Weekday,Outbound,3,231,90413,40.12090929,-75.13404812
-8363883.97795571,4883528.07545667,244,Census,2017,Warminster,Roslyn,Saturday,Inbound,49,1,90413,40.12090929,-75.13404812
-8363883.97795571,4883528.07545667,245,Census,2017,Warminster,Roslyn,Saturday,Outbound,4,41,90413,40.12090929,-75.13404812
-8363883.97795571,4883528.07545667,246,Census,2017,Warminster,Roslyn,Sunday,Inbound,51,2,90413,40.12090929,-75.13404812
-8363883.97795571,4883528.07545667,247,Census,2017,Warminster,Roslyn,Sunday,Outbound,2,33,90413,40.12090929,-75.13404812
-8361278.65770638,4881558.47650105,248,Census,2017,West Trenton,Rydal,Weekday,Inbound,100,19,90316,40.10737819,-75.11064413
-8361278.65770638,4881558.47650105,249,Census,2017,West Trenton,Rydal,Weekday,Outbound,21,105,90316,40.10737819,-75.11064413
-8361278.65770638,4881558.47650105,250,Census,2017,West Trenton,Rydal,Saturday,Inbound,30,2,90316,40.10737819,-75.11064413
-8361278.65770638,4881558.47650105,251,Census,2017,West Trenton,Rydal,Saturday,Outbound,1,27,90316,40.10737819,-75.11064413
-8361278.65770638,4881558.47650105,252,Census,2017,West Trenton,Rydal,Sunday,Inbound,19,3,90316,40.10737819,-75.11064413
-8361278.65770638,4881558.47650105,253,Census,2017,West Trenton,Rydal,Sunday,Outbound,6,18,90316,40.10737819,-75.11064413
-8358616.67694943,4875195.3836019,254,Census,2017,Fox Chase,Ryers,Weekday,Inbound,357,1,90814,40.06364549,-75.08673115
-8358616.67694943,4875195.3836019,255,Census,2017,Fox Chase,Ryers,Weekday,Outbound,0,329,90814,40.06364549,-75.08673115
-8358616.67694943,4875195.3836019,256,Census,2017,Fox Chase,Ryers,Saturday,Inbound,69,0,90814,40.06364549,-75.08673115
-8358616.67694943,4875195.3836019,257,Census,2017,Fox Chase,Ryers,Saturday,Outbound,0,0,90814,40.06364549,-75.08673115
-8358616.67694943,4875195.3836019,258,Census,2017,Fox Chase,Ryers,Sunday,Inbound,31,0,90814,40.06364549,-75.08673115
-8358616.67694943,4875195.3836019,259,Census,2017,Fox Chase,Ryers,Sunday,Outbound,0,0,90814,40.06364549,-75.08673115
-8383450.9644144,4853708.58167786,260,Census,2017,Media/Wawa,Secane,Weekday,Inbound,557,7,90307,39.91576199,-75.30982135
-8383450.9644144,4853708.58167786,261,Census,2017,Media/Wawa,Secane,Weekday,Outbound,7,492,90307,39.91576199,-75.30982135
-8383450.9644144,4853708.58167786,262,Census,2017,Media/Wawa,Secane,Saturday,Inbound,66,0,90307,39.91576199,-75.30982135
-8383450.9644144,4853708.58167786,263,Census,2017,Media/Wawa,Secane,Saturday,Outbound,11,57,90307,39.91576199,-75.30982135
-8383450.9644144,4853708.58167786,264,Census,2017,Media/Wawa,Secane,Sunday,Inbound,55,4,90307,39.91576199,-75.30982135
-8383450.9644144,4853708.58167786,265,Census,2017,Media/Wawa,Secane,Sunday,Outbound,0,63,90307,39.91576199,-75.30982135
-8369569.55304309,4875074.8591198,266,Census,2017,Chestnut Hill East,Sedgwick,Weekday,Inbound,255,2,90716,40.06281687,-75.18512251
-8369569.55304309,4875074.8591198,267,Census,2017,Chestnut Hill East,Sedgwick,Weekday,Outbound,3,244,90716,40.06281687,-75.18512251
-8369569.55304309,4875074.8591198,268,Census,2017,Chestnut Hill East,Sedgwick,Saturday,Inbound,92,0,90716,40.06281687,-75.18512251
-8369569.55304309,4875074.8591198,269,Census,2017,Chestnut Hill East,Sedgwick,Saturday,Outbound,0,77,90716,40.06281687,-75.18512251
-8369569.55304309,4875074.8591198,270,Census,2017,Chestnut Hill East,Sedgwick,Sunday,Inbound,45,0,90716,40.06281687,-75.18512251
-8369569.55304309,4875074.8591198,271,Census,2017,Chestnut Hill East,Sedgwick,Sunday,Outbound,0,41,90716,40.06281687,-75.18512251
-8379120.00504103,4852038.94549016,272,Census,2017,Wilmington/Newark,Sharon Hill,Weekday,Inbound,82,17,90215,39.90425727,-75.27091568
-8379120.00504103,4852038.94549016,273,Census,2017,Wilmington/Newark,Sharon Hill,Weekday,Outbound,16,78,90215,39.90425727,-75.27091568
-8379120.00504103,4852038.94549016,274,Census,2017,Wilmington/Newark,Sharon Hill,Saturday,Inbound,41,10,90215,39.90425727,-75.27091568
-8379120.00504103,4852038.94549016,275,Census,2017,Wilmington/Newark,Sharon Hill,Saturday,Outbound,9,29,90215,39.90425727,-75.27091568
-8379120.00504103,4852038.94549016,276,Census,2017,Wilmington/Newark,Sharon Hill,Sunday,Inbound,26,4,90215,39.90425727,-75.27091568
-8379120.00504103,4852038.94549016,277,Census,2017,Wilmington/Newark,Sharon Hill,Sunday,Outbound,4,16,90215,39.90425727,-75.27091568
-8350300.91617807,4884942.75428713,278,Census,2017,West Trenton,Somerton,Weekday,Inbound,711,18,90321,40.13062644,-75.0120294
-8350300.91617807,4884942.75428713,279,Census,2017,West Trenton,Somerton,Weekday,Outbound,13,609,90321,40.13062644,-75.0120294
-8350300.91617807,4884942.75428713,280,Census,2017,West Trenton,Somerton,Saturday,Inbound,109,11,90321,40.13062644,-75.0120294
-8350300.91617807,4884942.75428713,281,Census,2017,West Trenton,Somerton,Saturday,Outbound,11,130,90321,40.13062644,-75.0120294
-8350300.91617807,4884942.75428713,282,Census,2017,West Trenton,Somerton,Sunday,Inbound,88,3,90321,40.13062644,-75.0120294
-8350300.91617807,4884942.75428713,283,Census,2017,West Trenton,Somerton,Sunday,Outbound,3,90,90321,40.13062644,-75.0120294
-8380808.42338013,4876733.02338353,284,Census,2017,Manayunk/Norristown,Spring Mill,Weekday,Inbound,487,10,90224,40.07421606,-75.286083
-8380808.42338013,4876733.02338353,285,Census,2017,Manayunk/Norristown,Spring Mill,Weekday,Outbound,22,511,90224,40.07421606,-75.286083
-8380808.42338013,4876733.02338353,286,Census,2017,Manayunk/Norristown,Spring Mill,Saturday,Inbound,187,0,90224,40.07421606,-75.286083
-8380808.42338013,4876733.02338353,287,Census,2017,Manayunk/Norristown,Spring Mill,Saturday,Outbound,5,156,90224,40.07421606,-75.286083
-8380808.42338013,4876733.02338353,288,Census,2017,Manayunk/Norristown,Spring Mill,Sunday,Inbound,89,2,90224,40.07421606,-75.286083
-8380808.42338013,4876733.02338353,289,Census,2017,Manayunk/Norristown,Spring Mill,Sunday,Outbound,3,89,90224,40.07421606,-75.286083
-8390532.06401546,4872352.76231901,290,Census,2017,Paoli/Thorndale,St. Davids,Weekday,Inbound,228,17,90512,40.04409945,-75.37343195
-8390532.06401546,4872352.76231901,291,Census,2017,Paoli/Thorndale,St. Davids,Weekday,Outbound,14,261,90512,40.04409945,-75.37343195
-8390532.06401546,4872352.76231901,292,Census,2017,Paoli/Thorndale,St. Davids,Saturday,Inbound,98,13,90512,40.04409945,-75.37343195
-8390532.06401546,4872352.76231901,293,Census,2017,Paoli/Thorndale,St. Davids,Saturday,Outbound,5,93,90512,40.04409945,-75.37343195
-8390532.06401546,4872352.76231901,294,Census,2017,Paoli/Thorndale,St. Davids,Sunday,Inbound,42,1,90512,40.04409945,-75.37343195
-8390532.06401546,4872352.76231901,295,Census,2017,Paoli/Thorndale,St. Davids,Sunday,Outbound,2,54,90512,40.04409945,-75.37343195
-8371729.55748062,4875509.30801826,296,Census,2017,Chestnut Hill West,St. Martins,Weekday,Inbound,201,1,90803,40.06580371,-75.20452616
-8371729.55748062,4875509.30801826,297,Census,2017,Chestnut Hill West,St. Martins,Weekday,Outbound,0,160,90803,40.06580371,-75.20452616
-8371729.55748062,4875509.30801826,298,Census,2017,Chestnut Hill West,St. Martins,Saturday,Inbound,54,1,90803,40.06580371,-75.20452616
-8371729.55748062,4875509.30801826,299,Census,2017,Chestnut Hill West,St. Martins,Saturday,Outbound,0,52,90803,40.06580371,-75.20452616
-8371729.55748062,4875509.30801826,300,Census,2017,Chestnut Hill West,St. Martins,Sunday,Inbound,27,0,90803,40.06580371,-75.20452616
-8371729.55748062,4875509.30801826,301,Census,2017,Chestnut Hill West,St. Martins,Sunday,Outbound,0,25,90803,40.06580371,-75.20452616
-8368869.38572865,4874747.05396529,302,Census,2017,Chestnut Hill East,Stenton,Weekday,Inbound,379,2,90715,40.06056312,-75.1788328
-8368869.38572865,4874747.05396529,303,Census,2017,Chestnut Hill East,Stenton,Weekday,Outbound,3,391,90715,40.06056312,-75.1788328
-8368869.38572865,4874747.05396529,304,Census,2017,Chestnut Hill East,Stenton,Saturday,Inbound,108,0,90715,40.06056312,-75.1788328
-8368869.38572865,4874747.05396529,305,Census,2017,Chestnut Hill East,Stenton,Saturday,Outbound,6,90,90715,40.06056312,-75.1788328
-8368869.38572865,4874747.05396529,306,Census,2017,Chestnut Hill East,Stenton,Sunday,Inbound,68,0,90715,40.06056312,-75.1788328
-8368869.38572865,4874747.05396529,307,Census,2017,Chestnut Hill East,Stenton,Sunday,Outbound,0,56,90715,40.06056312,-75.1788328
-8393905.01564343,4873166.40207674,308,Census,2017,Paoli/Thorndale,Strafford,Weekday,Inbound,764,19,90510,40.04969466,-75.40373169
-8393905.01564343,4873166.40207674,309,Census,2017,Paoli/Thorndale,Strafford,Weekday,Outbound,16,602,90510,40.04969466,-75.40373169
-8393905.01564343,4873166.40207674,310,Census,2017,Paoli/Thorndale,Strafford,Saturday,Inbound,178,8,90510,40.04969466,-75.40373169
-8393905.01564343,4873166.40207674,311,Census,2017,Paoli/Thorndale,Strafford,Saturday,Outbound,10,159,90510,40.04969466,-75.40373169
-8393905.01564343,4873166.40207674,312,Census,2017,Paoli/Thorndale,Strafford,Sunday,Inbound,88,4,90510,40.04969466,-75.40373169
-8393905.01564343,4873166.40207674,313,Census,2017,Paoli/Thorndale,Strafford,Sunday,Outbound,6,111,90510,40.04969466,-75.40373169
-8388046.70387579,4851754.11544804,314,Census,2017,Media/Wawa,Swarthmore,Weekday,Inbound,783,6,90305,39.90229444,-75.35110558
-8388046.70387579,4851754.11544804,315,Census,2017,Media/Wawa,Swarthmore,Weekday,Outbound,7,664,90305,39.90229444,-75.35110558
-8388046.70387579,4851754.11544804,316,Census,2017,Media/Wawa,Swarthmore,Saturday,Inbound,257,8,90305,39.90229444,-75.35110558
-8388046.70387579,4851754.11544804,317,Census,2017,Media/Wawa,Swarthmore,Saturday,Outbound,23,278,90305,39.90229444,-75.35110558
-8388046.70387579,4851754.11544804,318,Census,2017,Media/Wawa,Swarthmore,Sunday,Inbound,164,8,90305,39.90229444,-75.35110558
-8388046.70387579,4851754.11544804,319,Census,2017,Media/Wawa,Swarthmore,Sunday,Outbound,9,164,90305,39.90229444,-75.35110558
-8353306.16283002,4869319.73571588,320,Census,2017,Trenton,Tacony,Weekday,Inbound,161,41,90709,40.02323799,-75.03902599
-8353306.16283002,4869319.73571588,321,Census,2017,Trenton,Tacony,Weekday,Outbound,31,159,90709,40.02323799,-75.03902599
-8353306.16283002,4869319.73571588,322,Census,2017,Trenton,Tacony,Saturday,Inbound,32,21,90709,40.02323799,-75.03902599
-8353306.16283002,4869319.73571588,323,Census,2017,Trenton,Tacony,Saturday,Outbound,22,38,90709,40.02323799,-75.03902599
-8353306.16283002,4869319.73571588,324,Census,2017,Trenton,Tacony,Sunday,Inbound,25,27,90709,40.02323799,-75.03902599
-8353306.16283002,4869319.73571588,325,Census,2017,Trenton,Tacony,Sunday,Outbound,41,30,90709,40.02323799,-75.03902599
-8365607.61221572,4863251.22025145,326,Census,2017,Chestnut Hill East,Temple University,Weekday,Inbound,187,127,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,327,Census,2017,Lansdale/Doylestown,Temple University,Weekday,Inbound,235,513,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,328,Census,2017,Fox Chase,Temple University,Weekday,Inbound,127,180,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,329,Census,2017,Manayunk/Norristown,Temple University,Weekday,Inbound,150,410,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,330,Census,2017,Warminster,Temple University,Weekday,Inbound,99,269,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,331,Census,2017,West Trenton,Temple University,Weekday,Inbound,132,524,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,332,Census,2017,Chestnut Hill East,Temple University,Weekday,Outbound,104,116,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,333,Census,2017,Lansdale/Doylestown,Temple University,Weekday,Outbound,501,189,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,334,Census,2017,Fox Chase,Temple University,Weekday,Outbound,183,92,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,335,Census,2017,Manayunk/Norristown,Temple University,Weekday,Outbound,440,84,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,336,Census,2017,Warminster,Temple University,Weekday,Outbound,346,97,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,337,Census,2017,West Trenton,Temple University,Weekday,Outbound,687,81,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,338,Census,2017,Chestnut Hill East,Temple University,Saturday,Inbound,64,38,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,339,Census,2017,Lansdale/Doylestown,Temple University,Saturday,Inbound,323,247,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,340,Census,2017,Fox Chase,Temple University,Saturday,Inbound,36,42,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,341,Census,2017,Manayunk/Norristown,Temple University,Saturday,Inbound,62,82,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,342,Census,2017,Warminster,Temple University,Saturday,Inbound,42,107,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,343,Census,2017,West Trenton,Temple University,Saturday,Inbound,102,117,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,344,Census,2017,Chestnut Hill East,Temple University,Saturday,Outbound,28,26,90007,39.98147898,-75.14953179
-8365607.61221572,4863251.22025145,345,Census,2017,Lansdale/Doylestown,Temple University,Saturday,Outbound,324,150,90007,39.98147898,-75.14953179
