structure_id,id_type,standpipe_status,standpipe_casefile,fire_alarm_status,fire_alarm_casefile,smoke_control_status,smoke_control_casefile,pier_status,pier_casefile,fire_escape_status,fire_escape_casefile,private_bridge_status,private_bridge_casefile,emer_stdby_pwr_sys_status,emer_stdby_pwr_sys_casefile,special_hazards_status,special_hazards_casefile,facade_status,facade_casefile,sprinkler_status,sprinkler_casefile,damper_status,damper_casefile,objectid
1451438,BIN,,,Active,,,,,,,,,,,,Active,,Active,,Expired,,,,373
1495836,BIN,,,Active,,,,,,,,,,,,,,,,,,,,374
1221237,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,375
1545557,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,376
1366628,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,377
1504483,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,378
1055524,BIN,,,Active,,,,,,,,,,,,,,,,,,,,379
1064462,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,380
1032326,BIN,,,Active,,,,,,,,,,,,Expired,,,,Active,,,,381
1404498,BIN,,,Active,,,,,,,,,,,,,,,,,,,,382
1508909,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,383
1152315,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,384
1527861,BIN,,,Active,,,,,,,,,,,,,,,,,,,,385
1501272,BIN,,,Active,,,,,,Active,,,,Expired,,,,,,,,,,386
1213575,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,387
1278162,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,388
1152683,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,389
1536637,BIN,,,Expired,,,,,,,,,,,,,,,,Deficient,,,,390
1456949,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-081612,,,391
1512878,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,392
1017363,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,,,,393
1380603,BIN,,,Active,,,,,,,,,,,,,,,,,,,,394
1275835,BIN,,,Active,,,,,,,,,,,,,,,,,,,,395
1066194,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,396
1223104,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,397
1550775,BIN,,,Active,,,,,,,,,,,,,,,,,,,,398
1014623,BIN,,,,,,,,,,,,,,,Deficient,CF-2025-024512,,,,,,,399
1528092,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,400
1001240,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,401
1378870,BIN,,,Active,,,,,,,,,,,,,,Active,,Expired,,,,402
1429134,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,403
1443854,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,404
1027624,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,405
1500223,BIN,,,,,,,,,,,,,Active,,,,,,Active,,,,406
1001535,BIN,,,Active,,,,,,,,,,,,,,,,,,,,407
1468846,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,408
1065715,BIN,,,Deficient,,,,,,,,,,,,,,,,,,,,409
1033387,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,410
1313219,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,411
1384748,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,412
1550081,BIN,,,Active,,,,,,Active,,,,,,Active,,,,Active,,,,413
1368799,BIN,,,Active,,,,,,,,,,Active,,,,,,Expired,,,,414
1366429,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,415
1439688,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,416
1256664,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,417
1544601,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,418
1283220,BIN,,,Active,,,,,,,,,,,,,,,,,,,,419
1537182,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,420
1398072,BIN,,,Active,,,,,,,,,,,,,,,,,,,,421
1379999,BIN,,,Expired,,,,,,,,,,Expired,,,,,,Active,,,,422
1153882,BIN,,,Active,,,,,,,,,,,,,,,,,,,,423
1543137,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,424
1457711,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,425
1448034,BIN,,,,,,,,,,,,,,,,,Active,,,,,,426
1239419,BIN,,,Active,,,,,,,,,,,,,,,,,,,,427
1462412,BIN,,,Active,,,,,,,,,,,,,,,,,,,,428
1448044,BIN,,,Active,,,,,,,,,,,,,,,,,,,,429
1151093,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,430
1544463,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,431
1038478,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,432
1093001,BIN,,,Active,,,,,,,,,,,,,,,,,,,,433
1415325,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,434
1132225,BIN,Expired,,Expired,,,,,,,,,,,,,,,,Expired,,,,435
1515765,BIN,,,,,,,,,,,,,,,,,,,Active,,,,436
1521907,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,437
1230530,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,438
1436124,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,439
1463003,BIN,,,Deficient,CF-2025-109115,,,,,,,,,Expired,CF-2025-109115,,,Active,,Deficient,CF-2025-109115,,,440
1175132,BIN,,,Active,,,,,,,,,,,,,,,,,,,,441
1550402,BIN,,,Active,,,,,,,,,,,,,,,,,,,,442
1029287,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,443
1513778,BIN,,,Active,,,,,,,,,,,,,,,,,,,,444
1548165,BIN,,,,,,,,,,,,,,,,,,,Active,,,,445
1375856,BIN,,,,,,,,,,,,,,,Active,,,,Active,,,,446
1549266,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,447
1281924,BIN,,,,,,,,,,,,,,,,,,,Active,,,,448
1446447,BIN,,,Active,,,,,,,,,,,,,,,,,,,,449
1297168,BIN,,,Active,,,,,,,,,,,,,,,,,,,,450
1273679,BIN,,,Active,,,,,,,,,,,,,,,,,,,,451
1205044,BIN,,,Active,,,,,,,,,,,,,,,,,,,,452
1180786,BIN,,,,,,,,,,,,,,,Active,,,,,,,,453
1009573,BIN,,,Active,,,,,,,,,,,,Active,,,,Active,,,,454
1089990,BIN,,,Active,,,,,,,,,,,,Active,,,,Deficient,CF-2025-106413,,,455
1007232,BIN,,,Active,,,,,,,,,,,,Deficient,,Active,,Active,,,,456
1525205,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-109397,,,457
1519738,BIN,,,Deficient,,,,,,,,,,,,,,,,Active,,,,458
1488540,BIN,,,Expired,CF-2024-033802,,,,,,,,,,,,,,,Deficient,CF-2024-033802,,,459
1279470,BIN,,,Active,,,,,,,,,,,,,,,,,,,,460
1300649,BIN,,,,,,,,,,,,,,,Active,,,,,,,,461
1177975,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,462
1288526,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,463
1476991,BIN,,,Active,,,,,,,,,,,,,,,,,,,,464
1002283,BIN,,,Deficient,CF-2025-116729,,,,,,,,,,,,,,,Expired,CF-2025-116729,,,465
1000125,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,466
1035867,BIN,,,Active,,,,,,,,,,,,,,,,,,,,467
1038869,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,468
1390395,BIN,,,Expired,,,,,,Expired,,,,,,Expired,,,,,,,,469
1252576,BIN,,,Active,,,,,,,,,,,,,,,,,,,,470
1512781,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,471
1434368,BIN,,,Active,,,,,,,,,,Active,,Active,,,,,,,,472
1502774,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,473
1054042,BIN,,,,,,,,,,,,,,,Active,,,,,,,,474
1135010,BIN,,,Deficient,,,,,,,,,,,,,,Active,,Deficient,,,,475
1529198,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,476
1544749,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,477
1100913,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,478
1294085,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,479
1490583,BIN,,,Active,,,,,,,,,,,,,,,,,,,,480
1453553,BIN,,,Active,,,,,,,,,,,,,,,,,,,,481
1176913,BIN,,,Active,,,,,,,,,,,,,,,,,,,,482
1550143,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,483
1547138,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,484
1475547,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,485
1508902,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,486
1242995,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,Deficient,,,,487
1292720,BIN,,,Active,,,,,,,,,,,,,,,,,,,,488
1499300,BIN,,,Active,,,,,,,,,,,,,,,,,,,,489
1442337,BIN,,,Active,,,,,,,,,,,,,,,,,,,,490
1515430,BIN,,,Active,,,,,,,,,,,,,,,,,,,,491
1463773,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,492
1419059,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,493
1544153,BIN,,,,,,,,,,,,,,,,,,,Active,,,,494
1036934,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,495
1440444,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,496
1368355,BIN,,,Active,,,,,,Active,,,,,,Active,,,,,,,,497
1533669,BIN,,,Active,,,,,,,,,,,,,,,,,,,,498
1180401,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,499
1053835,BIN,,,Active,,,,,,,,,,,,,,,,,,,,500
1502768,BIN,,,,,,,,,Expired,,,,,,,,,,,,,,501
1316856,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,502
1408085,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,503
1012095,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,504
1004403,BIN,,,Active,,,,,,,,,,,,,,,,,,,,505
1450277,BIN,,,Expired,,,,,,,,,,,,Expired,,,,,,,,506
1139627,BIN,,,Active,,,,,,,,,,,,,,,,,,,,507
1012492,BIN,,,Active,,,,,,,,,,,,,,,,,,,,508
1368967,BIN,,,Active,,,,,,,,,,,,,,,,,,,,509
1078334,BIN,,,Active,,,,,,,,,,,,,,,,,,,,510
1084940,BIN,,,Active,,,,,,,,,,,,,,,,,,,,511
1219037,BIN,,,Active,,,,,,,,,,,,,,,,,,,,512
1147944,BIN,,,Active,,,,,,,,,,,,,,,,,,,,513
1001181,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,514
1054934,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,515
1134365,BIN,,,,,,,,,,,,,,,Active,,,,,,,,516
1376658,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,517
1514486,BIN,,,Active,,,,,,,,,,,,,,,,,,,,518
1261949,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,519
1241793,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,520
1102700,BIN,,,Active,,,,,,,,,,Expired,,Active,,,,Active,,,,521
1056907,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,522
1439209,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,523
1406429,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,524
1524313,BIN,,,Active,,,,,,,,,,,,,,,,,,,,525
1107023,BIN,,,Active,,,,,,,,,,,,,,,,,,,,526
1422340,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,527
1091356,BIN,,,,,,,,,Expired,,,,,,,,Active,,,,,,528
1477984,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,529
1011785,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,530
1118181,BIN,,,Active,,,,,,,,,,,,,,,,,,,,531
1500714,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,532
1484095,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,CF-2025-036129,,,533
1011605,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,534
1545507,BIN,,,,,,,,,,,,,,,,,,,Active,,,,535
3000399,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,536
3000574,BIN,,,,,,,,,,,,,,,,,,,Active,,,,537
1057859,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,538
1542993,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,539
1544425,BIN,,,,,,,,,,,,,,,,,,,Active,,,,540
1417342,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,541
1406204,BIN,,,Active,,,,,,,,,,,,Deficient,,,,,,,,542
1387037,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,543
1222365,BIN,,,Active,,,,,,,,,,,,,,,,,,,,544
1181767,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,545
1063519,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,546
1050511,BIN,,,Active,,,,,,,,,,,,,,,,,,,,547
1451052,BIN,,,,,,,,,Active,,,,,,,,,,,,,,548
1427161,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,549
1245401,BIN,Expired,,,,,,,,,,,,,,,,,,Expired,,,,550
1431225,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,551
1527270,BIN,,,Expired,,,,,,,,,,Expired,,Expired,,Active,,Expired,,,,552
1541903,BIN,,,Active,,,,,,,,,,,,,,,,,,,,553
1062132,BIN,,,Active,,,,,,,,,,,,,,,,,,,,554
1434148,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,555
1402503,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,556
1457965,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,557
1266816,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,558
1301920,BIN,,,Active,,,,,,,,,,,,,,,,,,,,559
1068744,BIN,,,Expired,,,,,,,,,,,,Expired,,,,Active,,,,560
1463262,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,561
1123043,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,562
1142720,BIN,,,,,,,,,,,,,,,Active,,,,,,,,563
1367303,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,564
1359800,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,565
1474066,BIN,,,Active,,,,,,,,,,,,,,,,,,,,566
1002635,BIN,,,,,,,,,,,,,,,,,,,Active,,,,567
1083534,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,568
1095936,BIN,,,Active,,,,,,,,,,Expired,,Expired,,,,Deficient,CF-2025-092217,,,569
1545546,BIN,,,Expired,,,,,,,,,,,,,,Expired,,Expired,,,,570
1097281,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,571
1392172,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,572
1398122,BIN,,,,,,,,,,,,,,,,,,,Active,,,,573
1133732,BIN,,,Active,,,,,,,,,,,,,,,,,,,,574
1184867,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,575
1435926,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,576
1238653,BIN,,,Active,,,,,,,,,,,,,,,,,,,,577
1153761,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,578
1074381,BIN,,,Active,,,,,,,,,,,,,,,,,,,,579
1269879,BIN,,,Active,,,,,,,,,,,,,,,,,,,,580
1390573,BIN,,,Active,,,,,,,,,,,,,,,,,,,,581
1037508,BIN,,,Expired,CF-2024-095206,,,,,,,,,,,Expired,CF-2024-095206,,,,,,,582
1453239,BIN,,,,,,,,,,,,,,,Active,,,,,,,,583
1158362,BIN,,,Expired,,,,,,,,,,,,Deficient,,,,,,,,584
1089602,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,585
1543320,BIN,,,,,,,,,,,,,,,,,,,Active,,,,586
1097928,BIN,,,Active,,,,,,,,,,,,,,,,,,,,587
1422098,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,588
1451439,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,589
1105802,BIN,,,Active,,,,,,,,,,,,,,,,,,,,590
1451780,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Active,,,,591
1151947,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,592
1088981,BIN,,,Active,,,,,,,,,,,,,,,,,,,,593
1047156,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,594
1443595,BIN,,,Active,,,,,,,,,,,,,,,,,,,,595
1035732,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,596
1454412,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,597
3000389,BIN,,,,,,,,,,,,,,,,,,,Active,,,,598
1547303,BIN,,,Active,,,,,,,,,,,,,,,,,,,,599
1376342,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,600
1053663,BIN,,,Active,,,,,,,,,,,,,,,,,,,,601
1449106,BIN,,,Active,,,,,,,,,,,,,,,,,,,,602
1514105,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,603
1419691,BIN,,,Expired,,,,,,Expired,CF-2023-005270,,,,,,,Active,,,,,,604
1201408,BIN,,,Active,,,,,,,,,,,,,,,,,,,,605
1231964,BIN,,,Active,,,,,,,,,,,,,,,,,,,,606
1430123,BIN,,,Active,,,,,,,,,,,,,,,,,,,,607
1119403,BIN,,,Active,,,,,,,,,,,,,,,,,,,,608
1512770,BIN,,,Active,,,,,,,,,,,,,,,,,,,,609
1072942,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,610
1491007,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,611
1498720,BIN,,,Active,,,,,,,,,,Active,,Active,,Active,,Expired,,,,612
1284764,BIN,,,,,,,,,,,,,,,Expired,,,,Deficient,,,,613
1462546,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,614
1276519,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,615
1411669,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,,,,616
1155710,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,617
1135691,BIN,,,Active,,,,,,,,,,,,,,,,,,,,618
1000813,BIN,,,Active,,,,,,,,,,,,,,,,,,,,619
1386932,BIN,,,Active,,,,,,,,,,,,,,,,,,,,620
1110495,BIN,,,Active,,,,,,,,,,,,,,,,,,,,621
1046940,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,622
1162621,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,623
1488412,BIN,,,Active,,,,,,Active,,,,Active,,,,,,,,,,624
1383254,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,625
1543264,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,626
1454520,BIN,,,Active,,,,,,,,,,,,,,,,,,,,627
1224418,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,628
1264118,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,629
1283250,BIN,,,Active,,,,,,,,,,,,,,,,,,,,630
1528870,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,631
1160363,BIN,,,Active,,,,,,,,,,,,,,,,,,,,632
1136911,BIN,,,Active,,,,,,,,,,,,,,,,,,,,633
1090105,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,634
1525253,BIN,,,Active,,,,,,,,,,,,,,,,,,,,635
1012080,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,636
1004239,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,637
1547036,BIN,,,Expired,,,,,,,,,,,,,,,,Deficient,,,,638
1492455,BIN,,,Active,,,,,,,,,,,,,,,,,,,,639
1127632,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,640
1051404,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,641
1382461,BIN,,,Deficient,CF-2025-020225,,,,,,,,,Active,,Active,,Active,,Active,,,,642
1022148,BIN,,,Active,,,,,,,,,,Active,,,,,,Active,,,,643
1458753,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,644
1518365,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,645
1008622,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,646
1138024,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,647
1433084,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,648
1502864,BIN,,,Active,,,,,,,,,,,,Deficient,,,,Expired,,,,649
1499073,BIN,,,Active,,,,,,,,,,,,,,,,,,,,650
1199190,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,651
1110723,BIN,,,Active,,,,,,,,,,,,,,,,,,,,652
1235287,BIN,,,Active,,,,,,,,,,,,Expired,,,,Expired,,,,653
1488588,BIN,,,,,,,,,,,,,,,,,,,Active,,,,654
1416333,BIN,,,Active,,,,,,,,,,,,,,,,,,,,655
3000621,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,656
1002298,BIN,,,Active,,,,,,,,,,,,,,,,,,,,657
1198497,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,658
1070856,BIN,,,Active,,,,,,,,,,,,,,,,,,,,659
1088384,BIN,,,Active,,,,,,,,,,,,,,,,,,,,660
1526667,BIN,,,Active,,,,,,,,,,,,,,,,,,,,661
1491750,BIN,,,Active,,,,,,,,,,,,,,,,,,,,662
1391028,BIN,,,Active,,,,,,,,,,Active,,,,Active,,Active,,,,663
1523029,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,664
1545438,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,665
1051772,BIN,,,Active,,,,,,,,,,,,,,,,,,,,666
1023542,BIN,,,,,,,,,,,,,Active,,Active,,,,Active,,,,667
1543174,BIN,,,Active,,,,,,,,,,,,Active,,Expired,CF-2025-114232,Active,,,,668
1266815,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,669
1387504,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,,,670
1016212,BIN,,,Expired,,,,,,,,,,Active,,,,,,,,,,671
1468295,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,672
1330355,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,673
1437309,BIN,,,Active,,,,,,,,,,,,,,,,,,,,674
1453544,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,675
1145794,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,676
1118098,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,677
1426447,BIN,,,Active,,,,,,,,,,,,,,Expired,,Active,,,,678
1470807,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,679
1511976,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,680
1479265,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,681
1009725,BIN,,,Active,,,,,,,,,,,,,,,,,,,,682
1033024,BIN,,,Active,,,,,,,,,,,,,,,,,,,,683
1524022,BIN,,,Active,,,,,,,,,,,,,,,,,,,,684
1534512,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,685
1057559,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,686
1472001,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,687
1057169,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,688
1331031,BIN,,,Active,,,,,,,,,,,,,,,,,,,,689
1123275,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,690
1222663,BIN,,,Active,,,,,,,,,,,,,,,,,,,,691
1000759,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,692
1501928,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,693
1069596,BIN,,,Active,,,,,,,,,,,,,,,,,,,,694
1152270,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,695
1462548,BIN,,,Active,,,,,,,,,,,,,,,,,,,,696
1457738,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,697
1206654,BIN,,,,,,,,,,,,,,,,,,,Active,,,,698
1015394,BIN,,,Active,,,,,,,,,,,,,,,,,,,,699
1235423,BIN,,,Active,,,,,,,,,,,,,,,,,,,,700
1544210,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,701
1049527,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,702
1298872,BIN,,,Active,,,,,,,,,,,,,,,,,,,,703
1033676,BIN,,,Active,,,,,,,,,,,,,,,,,,,,704
1200883,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,705
1547116,BIN,,,Active,,,,,,,,,,,,,,Active,,Active,,Active,,706
1550725,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,707
1013627,BIN,,,,,,,,,Expired,,,,,,,,,,,,,,708
1183524,BIN,,,Active,,,,,,,,,,Active,,Expired,,,,Active,,,,709
1452682,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,710
1421751,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,711
1392942,BIN,,,,,,,,,,,,,,,,,,,Active,,,,712
1140546,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,713
1038841,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,714
1033830,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,715
1398890,BIN,,,Active,,,,,,,,,,,,,,,,,,,,716
1525776,BIN,,,Active,,,,,,,,,,,,,,,,,,,,717
1273922,BIN,,,Active,,,,,,,,,,,,,,,,,,,,718
1519795,BIN,,,Active,,,,,,,,,,,,,,,,,,,,719
1476041,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,720
1472432,BIN,,,,,,,,,,,,,,,Active,,,,,,,,721
1067046,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,722
1405617,BIN,,,Active,,,,,,,,,,,,,,,,,,,,723
1231594,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,724
1451335,BIN,,,Active,,,,,,,,,,,,,,,,,,,,725
1053491,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,726
1014493,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,727
1004277,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,728
1530171,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,729
1460635,BIN,,,Active,,,,,,,,,,,,,,,,,,,,730
1075101,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,731
1215042,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,732
1384354,BIN,,,Expired,,,,,,Active,,,,,,,,,,Active,,,,733
1219041,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,734
1524030,BIN,,,Active,,,,,,,,,,,,,,,,,,,,735
1407956,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,736
1547908,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,737
1081518,BIN,,,Active,,,,,,,,,,,,,,,,,,,,738
1101114,BIN,,,Active,,,,,,,,,,,,,,,,,,,,739
1550043,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,740
1444792,BIN,,,,,,,,,Active,,,,,,,,,,,,,,741
1257930,BIN,,,,,,,,,Active,,,,,,,,,,,,,,742
1465464,BIN,,,,,,,,,Active,,,,,,,,,,,,,,743
1372333,BIN,,,Active,,,,,,,,,,,,,,,,,,,,744
1439736,BIN,,,Active,,,,,,,,,,,,,,,,,,,,745
1487253,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,746
1489304,BIN,,,,,,,,,,,,,,,Active,,,,,,,,747
1010120,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,748
1469853,BIN,,,Expired,,,,,,Expired,,,,,,,,,,Active,,,,749
1208542,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,750
1438284,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,751
1006514,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,752
